Insult,ID,Comment
0,2201,"""How many commenters are you maliciously impersonating tonight, Jack White? \xa0\n\n\n\nEvery single time, Jake. \xa0Every time you maliciously thieve another's identity on this site for the sole purpose of castigating their character, you will be called out on it.\n\n\n\nJack Dale White---- ""DefeatObama"", ""Jake2"", ""JBoboJake"", ""JBoboJake5""--- is the paid political operative responsible for this filth. \xa0 He has maliciously stalked these boards for 3 years, libelously impersonating over 3 dozen individuals--- over 2,000 times--- to degrade and defame their characters and thieve their 1st Amendment rights in this forum.\n\n\n\n\n\nHe impersonates ""Joe"" through:\xa0 http://disqus.com/guest/429500a5a54600958c9c7ac032a37f66/\n\n\n\nHe impersonates me through Disqus profile: \xa0\n\nhttp://disqus.com/guest/5345b08d618e3b24c28ba7f032e9ef1a/\n\n\n\nHe impersonates Lloyd C through Disqus profile:\n\nhttp://disqus.com/guest/768cfabe0589899e2e5c769b742f1fb1\n\n\n\nHe impersonates Gone Fishing through Disqus profile:\xa0\n\nhttp://disqus.com/guest/bf415db24b853866500228e3b7ed3050/\n\n\n\nHe impersonates Party Of No Plans through Disqus profile:\n\nhttp://disqus.com/guest/b38e94fffb28f773740f3031ad23b519/\n\n\n\nHe's impersonating Carl1 with Disqus profile:\xa0 http://disqus.com/guest/96c5fb8607cafbccfddb5df64c19cf9d/\n\n\n\nHe impersonates Sam through: \xa0http://disqus.com/guest/e14db5917a9a6b8db1e2b3b60a59ada5/\n\n\n\nHe additionally creates hundreds, if not thousands, of fake personas to coat these boards with false right wing rage.\xa0\n\n\n\nCurrently writing as ""President Obama"" through Disqus profile:\xa0 http://disqus.com/guest/fed4888d847809871fb723075c346c0b/\n\n\n\nAs ""Moochelle Obama"" through:\xa0 http://disqus.com/guest/1ebc32c259d2b92db8558c827c2fef06/\n\n\n\nAs ""Anti-Lib"" through: http://disqus.com/guest/16e0d64a56b87e28cd7f00ebf32cc1ec/\n\n\n\nAs ""Not Jake or Jack"" through:\xa0 http://disqus.com/guest/7c1ff426e767c2e098e317fa8446755d/\n\n\n\nAs ""Monica""\xa0 through:\xa0 http://disqus.com/guest/ae869fcb762589d1990f77ec79086493/\n\n\n\nPlease call or email The Hill's Comment Moderator, Mr. Emmanuel Touhey, to INSIST that The Hill finally stand by the Terms and Conditions that they established to guide the rules for order here--- which Mr. White has outright said he will NEVER follow unless prosecuted by law.\n\n\n\nWhile the defamation case progresses against him, please call or email the moderator to get Mr. Jack Dale White evicted from this site for all that he has done to burn this site's dignity to the ground.\n\n\n\nEmmanuel Touhey, Comment Editor\n\n(202) 628-8500\n\nemmanuel.touhey@thehill.com\n\n\n\nAnd the lawyer to whom The Hill egregiously throws all complaints about Mr. White in order to avoid having to deal with them:\xa0\n\n\n\nMr. Jeremy Feigelson\n\n(212) 909 6000\n\njfeigelson@debevoise.com\n\n\n\n\n\n""All that is necessary for the triumph of evil is that good men do nothing."" \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \u2013 Edmund Burke\n\n\n\nDO something."""
0,2202,"""my screen is stuck in the black screen help somebody"""
1,2203,"""Why is it that you don't kill yourself you stupid fascist puppet?"""
0,2204,"""Hey Brazile, Romney is a successful businessman who knows how to create jobs and make businesses viable \nObama is a failed president who flushes trillions in tax payers money down the crapper and to his cronies in failed stimulus and failed green energy scams..."""
1,2205,"""Get the fuck out of my comment section you samurai jack lookin muthafucka."""
0,2206,"""And the two posts below just proved out your first sentence."""
0,2207,"""\xa3220 billion - well at least we covered the cost of the bonuses.\nIf anyone - yes, anyone including anyone off the dole - had invested \xa3220 billion at a modest 5% they would have earned \xa35.5 billion. Now remind me what Bob Diamond made to justify his \xa310 million salary?\nOur banking system is a ponzi scam."""
0,2208,"""Why don't you just ignore this"""
1,2209,"""you are a asshole for putting addicts down!!! why bash us!!! at least we have an excuse wats urz jackass!!!!!!!!!!!"""
1,2210,"""shut up idiot go back to listening your chunti music\nmy parents are entrepreneurs who make millions a year\nmy rooms costs more than all of your families homes\noh wait, they do not own anything!!"""
0,2211,"""did anyone else shit themselves after 1:37?"""
0,2212,"""Type your comment here.sfsdfasdfsad"""
0,2213,"""you are just jealous. You and your friend don'tknow nothing about them."""
0,2214,"""Forget about gta v, where the fuck is Agent"""
1,2215,"""A couple of greedy, non-appreciative hos!"""
0,2216,"""Apparently you think Barrack is doing a bang up job ! \\xc2\\xa0The fact that he inherited a sick economy brought on by the democrats, \\xc2\\xa0and has spent over a trillion a year to make it \\xc2\\xa0WORSE \\xc2\\xa0has escaped you !"""
0,2217,"""Park is recognized and should go to bed."""
0,2218,"""..............RON PAUL....is SCARY WRONG......"""
0,2219,"""WE ALL KNOW THEM JESUS FREAKS ARE THE BIGGEST FREAKS IN THE WORLD! (SEXUALLY)"""
0,2220,"""Remove your white hood so we can see your face, Bubba!"""
0,2221,""">A fully reserved Tyranid army built right can indeed exploit the current Internet meta lists.\\n\\nHow? You make this claim several times but don\\'t present any kind of strategy, evidence, or anything else. How are you ""exploiting the meta""? How does the army deal with mechanized lists and mobile armies?\\n\\n>The long answer is yes but it will require near perfect play and some degree of luck.\\n\\nWhy do you feel that a reserve army with perfect play/good luck can beat top tier lists, but other armies cannot? What makes it more effective in this regard?\\n\\n>I\\'ve also noticed that kill points are not often chosen as a primary \\nobjective at other events such as those that use the P/S/T format\\n\\nI can\\'t speak for your experience, but most such events that I\\'ve seen have three objectives that are randomly allocated priority, making KP no more or less common than the others. Moreover, giving up KP is hardly the main disadvantage of the list; others rank much more significantly.\\n\\n> Note that roughly 75 percent of your army should arrive during the second turn\\n\\n:| Math, huh?\\n\\n>Many of the units in my army are fast due to fleet so I can quickly redeploy much of my army as the game progresses\\n\\nFleet doesn\\'t make you any faster than anything else. Other infantry can Run, and tanks are flat-out faster than you thanks to being able to move 12"" automatically rather than hoping for a good roll.\\n\\n> Imperial Guard armies heavily rely upon their Chimeras to protect their\\n scoring units so you want to prioritize targeting their transports...\\n\\nAgain, how do you actually kill transports? The lists you present usually feature very little AT. Your Zoanthropes and Trygon are the only units that will be able to consistently kill tanks.\\n\\n>At the end of the day though the results are the same\\xe2\\x80\\x94no major wins for \\nTyranids in fifth edition at any big events and I don\\'t believe that is \\ngoing to change while fifth edition is still in effect.\\n\\nEntirely true- at this point, I don\\'t think that Tyranids are likely to take any major events, as too many factors are stacked against them. It\\'s not impossible to win with them, but especially in environments where mech lists are common they will struggle. So do you really think that your own list is going to be able to achieve this- that you\\'ll get ""near perfect play and some luck"" six or seven games in a row against other skilled generals to actually win a top spot?\\n """
0,2222,"""Are you watching a Quantum Leap marathon?"""
1,2223,"""Go to hell you old bastard"""
0,2224,"""We need a government, for the people, by the people."""
0,2225,"""At least you're sticking to your guns.<br>"""
1,2226,"""It was his idiot parents, idiot."""
0,2227,"""Anytime liberal parrots come here claiming that Fox News isn\\xe2\\x80\\x99t fair and balanced I want to ask who CNN, MSNBC, the N Y Times or any over the air liberal news outlets have as conservative commentators or contributors. Fox employs many liberals, lets have a look;\\xe3\\x80\\x801 Juan Williams (a senior news analyst for NPR from 1999 to 2010)\\xe3\\x80\\x802 Alan Colmes (his vitriolic liberal bigotry only outdone in the liberal arena by Keith Olbermann)\\xe3\\x80\\x803 Kirsten Powers (Democratic political analyst and former Anthony Weiner flame)\\xe3\\x80\\x804 Shepard Smith (stays pretty well on the fence and is reportedly gay according to OUT magazine and other sources)\\xe3\\x80\\x805 Geraldo Rivera (positively the most apologetic contributor for the plight of illegal immigrants on any network)\\xe3\\x80\\x806 Mara Laisson (national political correspondent for NPR)\\xe3\\x80\\x807 Bill Schulz (Red Eye\\xe2\\x80\\x99s token gay guy)\\xe3\\x80\\x808 Susan Estrich (campaign manager for Michael Dukakis)\\xe3\\x80\\x809 Ed Henry (he was the White House correspondent at CNN)\\xe3\\x80\\x8010 Bob Beckel (worked for Robert Kennedy\\xe2\\x80\\x99s and Walter Mondale\\xe2\\x80\\x99s Presidential campaigns and was Deputy Assistant for Secretary of State for Jimmy Carter)\\xe3\\x80\\x8011 Tamara Holder (famously claimed Rick Perry wants to kiII babies)\\xe3\\x80\\x8012 Sally Kohn (former \\xe2\\x80\\x9ccommunity organizer\\xe2\\x80\\x9d as well as a Senior Campaign Strategist with the Center for Community Change, a George Soros funded organization where she served as co-Director)\\xe3\\x80\\x8013 Jehmu Green (served as an advisor on Senator Hillary Clinton's 2008 presidential campaign and worked for Secretary of State Clinton, was a former National Director of Project Vote and co-founded Define American, an immigration reform organization)\\xe3\\x80\\x8014 Doug Schoen (worked on the presidential campaigns of Democrats Bill Clinton, Hillary Clinton and mayoral campaign for Ed Koch)\\xe3\\x80\\x80So liberals, where are the conservative counterparts on YOUR preferred networks? """
1,2228,"""ah, the same way you hate white people. Don't try to act so innoccent."""
0,2229,"""money diggin bitch !! she looks like a rat"""
1,2230,"""Yeah life a programmer behind the keyboard do me a favor no really I really need you to do me a favor alot of people think diffent than you do but since you want to come out your face tough computer screen guy do me a favor and suck my dick ok no beat it cock sucker.\n\nDoc"""
1,2231,"""you is shit"""
0,2232,"""even if the bucks won the nba, they wouldnt catapult past the bulls in popularity"""
